Date,County,County_Code,HPI_AllTransactions,Civilian_Labor_Force,Poverty_All_Ages,Permits_Annual,Real_GDP,Population_Annual,Unemployed_Persons,Unemployment_Rate
1977-07-31,Talbot,TAL,,,,,,25.3,,
1977-08-31,Talbot,TAL,,,,,,25.3,,
1977-09-30,Talbot,TAL,,,,,,25.3,,
1977-10-31,Talbot,TAL,,,,,,25.3,,
1977-11-30,Talbot,TAL,,,,,,25.3,,
1977-12-31,Talbot,TAL,,,,,,25.3,,
1978-01-31,Talbot,TAL,,,,,,25.6,,
1978-02-28,Talbot,TAL,,,,,,25.6,,
1978-03-31,Talbot,TAL,,,,,,25.6,,
1978-04-30,Talbot,TAL,,,,,,25.6,,
1978-05-31,Talbot,TAL,,,,,,25.6,,
1978-06-30,Talbot,TAL,,,,,,25.6,,
1978-07-31,Talbot,TAL,,,,,,25.6,,
1978-08-31,Talbot,TAL,,,,,,25.6,,
1978-09-30,Talbot,TAL,,,,,,25.6,,
1978-10-31,Talbot,TAL,,,,,,25.6,,
1978-11-30,Talbot,TAL,,,,,,25.6,,
1978-12-31,Talbot,TAL,,,,,,25.6,,
1979-01-31,Talbot,TAL,,,,,,25.6,,
1979-02-28,Talbot,TAL,,,,,,25.6,,
1979-03-31,Talbot,TAL,,,,,,25.6,,
1979-04-30,Talbot,TAL,,,,,,25.6,,
1979-05-31,Talbot,TAL,,,,,,25.6,,
1979-06-30,Talbot,TAL,,,,,,25.6,,
1979-07-31,Talbot,TAL,,,,,,25.6,,
1979-08-31,Talbot,TAL,,,,,,25.6,,
1979-09-30,Talbot,TAL,,,,,,25.6,,
1979-10-31,Talbot,TAL,,,,,,25.6,,
1979-11-30,Talbot,TAL,,,,,,25.6,,
1979-12-31,Talbot,TAL,,,,,,25.6,,
1980-01-31,Talbot,TAL,,,,,,25.604,,
1980-02-29,Talbot,TAL,,,,,,25.604,,
1980-03-31,Talbot,TAL,,,,,,25.604,,
1980-04-30,Talbot,TAL,,,,,,25.604,,
1980-05-31,Talbot,TAL,,,,,,25.604,,
1980-06-30,Talbot,TAL,,,,,,25.604,,
1980-07-31,Talbot,TAL,,,,,,25.604,,
1980-08-31,Talbot,TAL,,,,,,25.604,,
1980-09-30,Talbot,TAL,,,,,,25.604,,
1980-10-31,Talbot,TAL,,,,,,25.604,,
1980-11-30,Talbot,TAL,,,,,,25.604,,
1980-12-31,Talbot,TAL,,,,,,25.604,,
1981-01-31,Talbot,TAL,,,,,,26.195,,
1981-02-28,Talbot,TAL,,,,,,26.195,,
1981-03-31,Talbot,TAL,,,,,,26.195,,
1981-04-30,Talbot,TAL,,,,,,26.195,,
1981-05-31,Talbot,TAL,,,,,,26.195,,
1981-06-30,Talbot,TAL,,,,,,26.195,,
1981-07-31,Talbot,TAL,,,,,,26.195,,
1981-08-31,Talbot,TAL,,,,,,26.195,,
1981-09-30,Talbot,TAL,,,,,,26.195,,
1981-10-31,Talbot,TAL,,,,,,26.195,,
1981-11-30,Talbot,TAL,,,,,,26.195,,
1981-12-31,Talbot,TAL,,,,,,26.195,,
1982-01-31,Talbot,TAL,,,,,,26.561,,
1982-02-28,Talbot,TAL,,,,,,26.561,,
1982-03-31,Talbot,TAL,,,,,,26.561,,
1982-04-30,Talbot,TAL,,,,,,26.561,,
1982-05-31,Talbot,TAL,,,,,,26.561,,
1982-06-30,Talbot,TAL,,,,,,26.561,,
1982-07-31,Talbot,TAL,,,,,,26.561,,
1982-08-31,Talbot,TAL,,,,,,26.561,,
1982-09-30,Talbot,TAL,,,,,,26.561,,
1982-10-31,Talbot,TAL,,,,,,26.561,,
1982-11-30,Talbot,TAL,,,,,,26.561,,
1982-12-31,Talbot,TAL,,,,,,26.561,,
1983-01-31,Talbot,TAL,,,,,,26.905,,
1983-02-28,Talbot,TAL,,,,,,26.905,,
1983-03-31,Talbot,TAL,,,,,,26.905,,
1983-04-30,Talbot,TAL,,,,,,26.905,,
1983-05-31,Talbot,TAL,,,,,,26.905,,
1983-06-30,Talbot,TAL,,,,,,26.905,,
1983-07-31,Talbot,TAL,,,,,,26.905,,
1983-08-31,Talbot,TAL,,,,,,26.905,,
1983-09-30,Talbot,TAL,,,,,,26.905,,
1983-10-31,Talbot,TAL,,,,,,26.905,,
1983-11-30,Talbot,TAL,,,,,,26.905,,
1983-12-31,Talbot,TAL,,,,,,26.905,,
1984-01-31,Talbot,TAL,,,,,,27.265,,
1984-02-29,Talbot,TAL,,,,,,27.265,,
1984-03-31,Talbot,TAL,,,,,,27.265,,
1984-04-30,Talbot,TAL,,,,,,27.265,,
1984-05-31,Talbot,TAL,,,,,,27.265,,
1984-06-30,Talbot,TAL,,,,,,27.265,,
1984-07-31,Talbot,TAL,,,,,,27.265,,
1984-08-31,Talbot,TAL,,,,,,27.265,,
1984-09-30,Talbot,TAL,,,,,,27.265,,
1984-10-31,Talbot,TAL,,,,,,27.265,,
1984-11-30,Talbot,TAL,,,,,,27.265,,
1984-12-31,Talbot,TAL,,,,,,27.265,,
1985-01-31,Talbot,TAL,57.7,,,,,27.588,,
1985-02-28,Talbot,TAL,57.7,,,,,27.588,,
1985-03-31,Talbot,TAL,57.7,,,,,27.588,,
1985-04-30,Talbot,TAL,57.7,,,,,27.588,,
1985-05-31,Talbot,TAL,57.7,,,,,27.588,,
1985-06-30,Talbot,TAL,57.7,,,,,27.588,,
1985-07-31,Talbot,TAL,57.7,,,,,27.588,,
1985-08-31,Talbot,TAL,57.7,,,,,27.588,,
1985-09-30,Talbot,TAL,57.7,,,,,27.588,,
1985-10-31,Talbot,TAL,57.7,,,,,27.588,,
1985-11-30,Talbot,TAL,57.7,,,,,27.588,,
1985-12-31,Talbot,TAL,57.7,,,,,27.588,,
1986-01-31,Talbot,TAL,56.17,,,,,28.129,,
1986-02-28,Talbot,TAL,56.17,,,,,28.129,,
1986-03-31,Talbot,TAL,56.17,,,,,28.129,,
1986-04-30,Talbot,TAL,56.17,,,,,28.129,,
1986-05-31,Talbot,TAL,56.17,,,,,28.129,,
1986-06-30,Talbot,TAL,56.17,,,,,28.129,,
1986-07-31,Talbot,TAL,56.17,,,,,28.129,,
1986-08-31,Talbot,TAL,56.17,,,,,28.129,,
1986-09-30,Talbot,TAL,56.17,,,,,28.129,,
1986-10-31,Talbot,TAL,56.17,,,,,28.129,,
1986-11-30,Talbot,TAL,56.17,,,,,28.129,,
1986-12-31,Talbot,TAL,56.17,,,,,28.129,,
1987-01-31,Talbot,TAL,59.26,,,,,28.645,,
1987-02-28,Talbot,TAL,59.26,,,,,28.645,,
1987-03-31,Talbot,TAL,59.26,,,,,28.645,,
1987-04-30,Talbot,TAL,59.26,,,,,28.645,,
1987-05-31,Talbot,TAL,59.26,,,,,28.645,,
1987-06-30,Talbot,TAL,59.26,,,,,28.645,,
1987-07-31,Talbot,TAL,59.26,,,,,28.645,,
1987-08-31,Talbot,TAL,59.26,,,,,28.645,,
1987-09-30,Talbot,TAL,59.26,,,,,28.645,,
1987-10-31,Talbot,TAL,59.26,,,,,28.645,,
1987-11-30,Talbot,TAL,59.26,,,,,28.645,,
1987-12-31,Talbot,TAL,59.26,,,,,28.645,,
1988-01-31,Talbot,TAL,70.28,,,,,29.326,,
1988-02-29,Talbot,TAL,70.28,,,,,29.326,,
1988-03-31,Talbot,TAL,70.28,,,,,29.326,,
1988-04-30,Talbot,TAL,70.28,,,,,29.326,,
1988-05-31,Talbot,TAL,70.28,,,,,29.326,,
1988-06-30,Talbot,TAL,70.28,,,,,29.326,,
1988-07-31,Talbot,TAL,70.28,,,,,29.326,,
1988-08-31,Talbot,TAL,70.28,,,,,29.326,,
1988-09-30,Talbot,TAL,70.28,,,,,29.326,,
1988-10-31,Talbot,TAL,70.28,,,,,29.326,,
1988-11-30,Talbot,TAL,70.28,,,,,29.326,,
1988-12-31,Talbot,TAL,70.28,,,,,29.326,,
1989-01-31,Talbot,TAL,73.85,,8.5,,,30.019,,
1989-02-28,Talbot,TAL,73.85,,8.5,,,30.019,,
1989-03-31,Talbot,TAL,73.85,,8.5,,,30.019,,
1989-04-30,Talbot,TAL,73.85,,8.5,,,30.019,,
1989-05-31,Talbot,TAL,73.85,,8.5,,,30.019,,
1989-06-30,Talbot,TAL,73.85,,8.5,,,30.019,,
1989-07-31,Talbot,TAL,73.85,,8.5,,,30.019,,
1989-08-31,Talbot,TAL,73.85,,8.5,,,30.019,,
1989-09-30,Talbot,TAL,73.85,,8.5,,,30.019,,
1989-10-31,Talbot,TAL,73.85,,8.5,,,30.019,,
1989-11-30,Talbot,TAL,73.85,,8.5,,,30.019,,
1989-12-31,Talbot,TAL,73.85,,8.5,,,30.019,,
1990-01-31,Talbot,TAL,75.61,15933.0,,249.0,,30.661,646.0,4.1
1990-02-28,Talbot,TAL,75.61,15999.0,,249.0,,30.661,658.0,4.1
1990-03-31,Talbot,TAL,75.61,16048.0,,249.0,,30.661,429.0,2.7
1990-04-30,Talbot,TAL,75.61,16135.0,,249.0,,30.661,401.0,2.5
1990-05-31,Talbot,TAL,75.61,16439.0,,249.0,,30.661,357.0,2.2
1990-06-30,Talbot,TAL,75.61,16692.0,,249.0,,30.661,454.0,2.7
1990-07-31,Talbot,TAL,75.61,17169.0,,249.0,,30.661,358.0,2.1
1990-08-31,Talbot,TAL,75.61,16862.0,,249.0,,30.661,376.0,2.2
1990-09-30,Talbot,TAL,75.61,16572.0,,249.0,,30.661,430.0,2.6
1990-10-31,Talbot,TAL,75.61,16504.0,,249.0,,30.661,448.0,2.7
1990-11-30,Talbot,TAL,75.61,16178.0,,249.0,,30.661,500.0,3.1
1990-12-31,Talbot,TAL,75.61,16158.0,,249.0,,30.661,583.0,3.6
1991-01-31,Talbot,TAL,76.32,16097.0,,178.0,,31.217,898.0,5.6
1991-02-28,Talbot,TAL,76.32,15937.0,,178.0,,31.217,884.0,5.5
1991-03-31,Talbot,TAL,76.32,16111.0,,178.0,,31.217,699.0,4.3
1991-04-30,Talbot,TAL,76.32,16423.0,,178.0,,31.217,608.0,3.7
1991-05-31,Talbot,TAL,76.32,16468.0,,178.0,,31.217,590.0,3.6
1991-06-30,Talbot,TAL,76.32,17104.0,,178.0,,31.217,1044.0,6.1
1991-07-31,Talbot,TAL,76.32,17191.0,,178.0,,31.217,600.0,3.5
1991-08-31,Talbot,TAL,76.32,17184.0,,178.0,,31.217,685.0,4.0
1991-09-30,Talbot,TAL,76.32,16714.0,,178.0,,31.217,655.0,3.9
1991-10-31,Talbot,TAL,76.32,16545.0,,178.0,,31.217,595.0,3.6
1991-11-30,Talbot,TAL,76.32,16497.0,,178.0,,31.217,712.0,4.3
1991-12-31,Talbot,TAL,76.32,16277.0,,178.0,,31.217,795.0,4.9
1992-01-31,Talbot,TAL,78.16,16566.0,,371.0,,31.329,1116.0,6.7
1992-02-29,Talbot,TAL,78.16,16461.0,,371.0,,31.329,1186.0,7.2
1992-03-31,Talbot,TAL,78.16,17075.0,,371.0,,31.329,1068.0,6.3
1992-04-30,Talbot,TAL,78.16,16771.0,,371.0,,31.329,785.0,4.7
1992-05-31,Talbot,TAL,78.16,16889.0,,371.0,,31.329,738.0,4.4
1992-06-30,Talbot,TAL,78.16,17293.0,,371.0,,31.329,779.0,4.5
1992-07-31,Talbot,TAL,78.16,17963.0,,371.0,,31.329,721.0,4.0
1992-08-31,Talbot,TAL,78.16,17949.0,,371.0,,31.329,881.0,4.9
1992-09-30,Talbot,TAL,78.16,17225.0,,371.0,,31.329,685.0,4.0
1992-10-31,Talbot,TAL,78.16,17008.0,,371.0,,31.329,713.0,4.2
1992-11-30,Talbot,TAL,78.16,16886.0,,371.0,,31.329,825.0,4.9
1992-12-31,Talbot,TAL,78.16,16529.0,,371.0,,31.329,871.0,5.3
1993-01-31,Talbot,TAL,79.48,16504.0,9.4,247.0,,31.632,1105.0,6.7
1993-02-28,Talbot,TAL,79.48,16523.0,9.4,247.0,,31.632,1060.0,6.4
1993-03-31,Talbot,TAL,79.48,16805.0,9.4,247.0,,31.632,875.0,5.2
1993-04-30,Talbot,TAL,79.48,16889.0,9.4,247.0,,31.632,641.0,3.8
1993-05-31,Talbot,TAL,79.48,17091.0,9.4,247.0,,31.632,614.0,3.6
1993-06-30,Talbot,TAL,79.48,18114.0,9.4,247.0,,31.632,606.0,3.3
1993-07-31,Talbot,TAL,79.48,17977.0,9.4,247.0,,31.632,547.0,3.0
1993-08-31,Talbot,TAL,79.48,17727.0,9.4,247.0,,31.632,539.0,3.0
1993-09-30,Talbot,TAL,79.48,17315.0,9.4,247.0,,31.632,520.0,3.0
1993-10-31,Talbot,TAL,79.48,17278.0,9.4,247.0,,31.632,562.0,3.3
1993-11-30,Talbot,TAL,79.48,17221.0,9.4,247.0,,31.632,550.0,3.2
1993-12-31,Talbot,TAL,79.48,17383.0,9.4,247.0,,31.632,761.0,4.4
1994-01-31,Talbot,TAL,80.36,16688.0,,248.0,,32.082,958.0,5.7
1994-02-28,Talbot,TAL,80.36,16858.0,,248.0,,32.082,1124.0,6.7
1994-03-31,Talbot,TAL,80.36,17403.0,,248.0,,32.082,844.0,4.8
1994-04-30,Talbot,TAL,80.36,16889.0,,248.0,,32.082,532.0,3.1
1994-05-31,Talbot,TAL,80.36,17163.0,,248.0,,32.082,458.0,2.7
1994-06-30,Talbot,TAL,80.36,17549.0,,248.0,,32.082,504.0,2.9
1994-07-31,Talbot,TAL,80.36,18164.0,,248.0,,32.082,455.0,2.5
1994-08-31,Talbot,TAL,80.36,18132.0,,248.0,,32.082,490.0,2.7
1994-09-30,Talbot,TAL,80.36,17848.0,,248.0,,32.082,554.0,3.1
1994-10-31,Talbot,TAL,80.36,17511.0,,248.0,,32.082,435.0,2.5
1994-11-30,Talbot,TAL,80.36,17587.0,,248.0,,32.082,402.0,2.3
1994-12-31,Talbot,TAL,80.36,17484.0,,248.0,,32.082,505.0,2.9
1995-01-31,Talbot,TAL,82.3,17391.0,9.3,262.0,,32.514,796.0,4.6
1995-02-28,Talbot,TAL,82.3,17419.0,9.3,262.0,,32.514,871.0,5.0
1995-03-31,Talbot,TAL,82.3,17955.0,9.3,262.0,,32.514,751.0,4.2
1995-04-30,Talbot,TAL,82.3,17502.0,9.3,262.0,,32.514,548.0,3.1
1995-05-31,Talbot,TAL,82.3,17453.0,9.3,262.0,,32.514,527.0,3.0
1995-06-30,Talbot,TAL,82.3,17895.0,9.3,262.0,,32.514,520.0,2.9
1995-07-31,Talbot,TAL,82.3,18750.0,9.3,262.0,,32.514,571.0,3.0
1995-08-31,Talbot,TAL,82.3,18962.0,9.3,262.0,,32.514,724.0,3.8
1995-09-30,Talbot,TAL,82.3,18102.0,9.3,262.0,,32.514,469.0,2.6
1995-10-31,Talbot,TAL,82.3,18019.0,9.3,262.0,,32.514,500.0,2.8
1995-11-30,Talbot,TAL,82.3,18059.0,9.3,262.0,,32.514,539.0,3.0
1995-12-31,Talbot,TAL,82.3,17742.0,9.3,262.0,,32.514,682.0,3.8
1996-01-31,Talbot,TAL,83.18,17686.0,,344.0,,32.578,1080.0,6.1
1996-02-29,Talbot,TAL,83.18,17319.0,,344.0,,32.578,1032.0,6.0
1996-03-31,Talbot,TAL,83.18,17566.0,,344.0,,32.578,986.0,5.6
1996-04-30,Talbot,TAL,83.18,17328.0,,344.0,,32.578,665.0,3.8
1996-05-31,Talbot,TAL,83.18,17869.0,,344.0,,32.578,603.0,3.4
1996-06-30,Talbot,TAL,83.18,18369.0,,344.0,,32.578,582.0,3.2
1996-07-31,Talbot,TAL,83.18,19149.0,,344.0,,32.578,716.0,3.7
1996-08-31,Talbot,TAL,83.18,19010.0,,344.0,,32.578,554.0,2.9
1996-09-30,Talbot,TAL,83.18,18785.0,,344.0,,32.578,574.0,3.1
1996-10-31,Talbot,TAL,83.18,18754.0,,344.0,,32.578,565.0,3.0
1996-11-30,Talbot,TAL,83.18,18536.0,,344.0,,32.578,630.0,3.4
1996-12-31,Talbot,TAL,83.18,18279.0,,344.0,,32.578,733.0,4.0
1997-01-31,Talbot,TAL,86.13,18377.0,9.7,352.0,,32.919,1170.0,6.4
1997-02-28,Talbot,TAL,86.13,18013.0,9.7,352.0,,32.919,1048.0,5.8
1997-03-31,Talbot,TAL,86.13,18367.0,9.7,352.0,,32.919,895.0,4.9
1997-04-30,Talbot,TAL,86.13,18441.0,9.7,352.0,,32.919,639.0,3.5
1997-05-31,Talbot,TAL,86.13,18789.0,9.7,352.0,,32.919,591.0,3.1
1997-06-30,Talbot,TAL,86.13,18911.0,9.7,352.0,,32.919,635.0,3.4
1997-07-31,Talbot,TAL,86.13,19417.0,9.7,352.0,,32.919,737.0,3.8
1997-08-31,Talbot,TAL,86.13,19146.0,9.7,352.0,,32.919,674.0,3.5
1997-09-30,Talbot,TAL,86.13,18695.0,9.7,352.0,,32.919,619.0,3.3
1997-10-31,Talbot,TAL,86.13,18879.0,9.7,352.0,,32.919,646.0,3.4
1997-11-30,Talbot,TAL,86.13,18612.0,9.7,352.0,,32.919,681.0,3.7
1997-12-31,Talbot,TAL,86.13,18452.0,9.7,352.0,,32.919,782.0,4.2
1998-01-31,Talbot,TAL,88.09,18829.0,9.1,347.0,,33.35,1172.0,6.2
1998-02-28,Talbot,TAL,88.09,18945.0,9.1,347.0,,33.35,1214.0,6.4
1998-03-31,Talbot,TAL,88.09,19037.0,9.1,347.0,,33.35,1054.0,5.5
1998-04-30,Talbot,TAL,88.09,18863.0,9.1,347.0,,33.35,711.0,3.8
1998-05-31,Talbot,TAL,88.09,19128.0,9.1,347.0,,33.35,689.0,3.6
1998-06-30,Talbot,TAL,88.09,19131.0,9.1,347.0,,33.35,637.0,3.3
1998-07-31,Talbot,TAL,88.09,19704.0,9.1,347.0,,33.35,524.0,2.7
1998-08-31,Talbot,TAL,88.09,19140.0,9.1,347.0,,33.35,473.0,2.5
1998-09-30,Talbot,TAL,88.09,18947.0,9.1,347.0,,33.35,420.0,2.2
1998-10-31,Talbot,TAL,88.09,18852.0,9.1,347.0,,33.35,391.0,2.1
1998-11-30,Talbot,TAL,88.09,18914.0,9.1,347.0,,33.35,456.0,2.4
1998-12-31,Talbot,TAL,88.09,18710.0,9.1,347.0,,33.35,562.0,3.0
1999-01-31,Talbot,TAL,92.21,18896.0,8.0,290.0,,33.656,848.0,4.5
1999-02-28,Talbot,TAL,92.21,18912.0,8.0,290.0,,33.656,805.0,4.3
1999-03-31,Talbot,TAL,92.21,18873.0,8.0,290.0,,33.656,647.0,3.4
1999-04-30,Talbot,TAL,92.21,18908.0,8.0,290.0,,33.656,437.0,2.3
1999-05-31,Talbot,TAL,92.21,18755.0,8.0,290.0,,33.656,413.0,2.2
1999-06-30,Talbot,TAL,92.21,19274.0,8.0,290.0,,33.656,417.0,2.2
1999-07-31,Talbot,TAL,92.21,19312.0,8.0,290.0,,33.656,455.0,2.4
1999-08-31,Talbot,TAL,92.21,19045.0,8.0,290.0,,33.656,421.0,2.2
1999-09-30,Talbot,TAL,92.21,18526.0,8.0,290.0,,33.656,366.0,2.0
1999-10-31,Talbot,TAL,92.21,18476.0,8.0,290.0,,33.656,368.0,2.0
1999-11-30,Talbot,TAL,92.21,18613.0,8.0,290.0,,33.656,529.0,2.8
1999-12-31,Talbot,TAL,92.21,18473.0,8.0,290.0,,33.656,514.0,2.8
2000-01-31,Talbot,TAL,100.0,17229.0,8.1,339.0,,33.868,690.0,4.0
2000-02-29,Talbot,TAL,100.0,17109.0,8.1,339.0,,33.868,726.0,4.2
2000-03-31,Talbot,TAL,100.0,17192.0,8.1,339.0,,33.868,631.0,3.7
2000-04-30,Talbot,TAL,100.0,17379.0,8.1,339.0,,33.868,506.0,2.9
2000-05-31,Talbot,TAL,100.0,17392.0,8.1,339.0,,33.868,573.0,3.3
2000-06-30,Talbot,TAL,100.0,17881.0,8.1,339.0,,33.868,602.0,3.4
2000-07-31,Talbot,TAL,100.0,18150.0,8.1,339.0,,33.868,593.0,3.3
2000-08-31,Talbot,TAL,100.0,17720.0,8.1,339.0,,33.868,562.0,3.2
2000-09-30,Talbot,TAL,100.0,17385.0,8.1,339.0,,33.868,505.0,2.9
2000-10-31,Talbot,TAL,100.0,17613.0,8.1,339.0,,33.868,510.0,2.9
2000-11-30,Talbot,TAL,100.0,17551.0,8.1,339.0,,33.868,552.0,3.1
2000-12-31,Talbot,TAL,100.0,17623.0,8.1,339.0,,33.868,572.0,3.2
2001-01-31,Talbot,TAL,107.65,17844.0,7.5,365.0,1807192.0,34.082,768.0,4.3
2001-02-28,Talbot,TAL,107.65,17726.0,7.5,365.0,1807192.0,34.082,753.0,4.2
2001-03-31,Talbot,TAL,107.65,17762.0,7.5,365.0,1807192.0,34.082,698.0,3.9
2001-04-30,Talbot,TAL,107.65,17985.0,7.5,365.0,1807192.0,34.082,561.0,3.1
2001-05-31,Talbot,TAL,107.65,18065.0,7.5,365.0,1807192.0,34.082,540.0,3.0
2001-06-30,Talbot,TAL,107.65,18459.0,7.5,365.0,1807192.0,34.082,643.0,3.5
2001-07-31,Talbot,TAL,107.65,18708.0,7.5,365.0,1807192.0,34.082,631.0,3.4
2001-08-31,Talbot,TAL,107.65,18315.0,7.5,365.0,1807192.0,34.082,633.0,3.5
2001-09-30,Talbot,TAL,107.65,18239.0,7.5,365.0,1807192.0,34.082,607.0,3.3
2001-10-31,Talbot,TAL,107.65,18313.0,7.5,365.0,1807192.0,34.082,668.0,3.6
2001-11-30,Talbot,TAL,107.65,18117.0,7.5,365.0,1807192.0,34.082,683.0,3.8
2001-12-31,Talbot,TAL,107.65,18052.0,7.5,365.0,1807192.0,34.082,722.0,4.0
2002-01-31,Talbot,TAL,117.63,18016.0,7.9,387.0,1861105.0,34.346,914.0,5.1
2002-02-28,Talbot,TAL,117.63,18086.0,7.9,387.0,1861105.0,34.346,933.0,5.2
2002-03-31,Talbot,TAL,117.63,18304.0,7.9,387.0,1861105.0,34.346,819.0,4.5
2002-04-30,Talbot,TAL,117.63,18326.0,7.9,387.0,1861105.0,34.346,666.0,3.6
2002-05-31,Talbot,TAL,117.63,18374.0,7.9,387.0,1861105.0,34.346,644.0,3.5
2002-06-30,Talbot,TAL,117.63,18973.0,7.9,387.0,1861105.0,34.346,712.0,3.8
2002-07-31,Talbot,TAL,117.63,19353.0,7.9,387.0,1861105.0,34.346,672.0,3.5
2002-08-31,Talbot,TAL,117.63,18954.0,7.9,387.0,1861105.0,34.346,665.0,3.5
2002-09-30,Talbot,TAL,117.63,18835.0,7.9,387.0,1861105.0,34.346,574.0,3.0
2002-10-31,Talbot,TAL,117.63,18958.0,7.9,387.0,1861105.0,34.346,593.0,3.1
2002-11-30,Talbot,TAL,117.63,18942.0,7.9,387.0,1861105.0,34.346,654.0,3.5
2002-12-31,Talbot,TAL,117.63,18822.0,7.9,387.0,1861105.0,34.346,675.0,3.6
