Date,County,County_Code,HPI_AllTransactions,Civilian_Labor_Force,Poverty_All_Ages,Permits_Annual,Real_GDP,Population_Annual,Unemployed_Persons,Unemployment_Rate
1974-06-30,Caroline,CAR,,,,,,21.4,,
1974-07-31,Caroline,CAR,,,,,,21.4,,
1974-08-31,Caroline,CAR,,,,,,21.4,,
1974-09-30,Caroline,CAR,,,,,,21.4,,
1974-10-31,Caroline,CAR,,,,,,21.4,,
1974-11-30,Caroline,CAR,,,,,,21.4,,
1974-12-31,Caroline,CAR,,,,,,21.4,,
1975-01-31,Caroline,CAR,,,,,,21.9,,
1975-02-28,Caroline,CAR,,,,,,21.9,,
1975-03-31,Caroline,CAR,,,,,,21.9,,
1975-04-30,Caroline,CAR,,,,,,21.9,,
1975-05-31,Caroline,CAR,,,,,,21.9,,
1975-06-30,Caroline,CAR,,,,,,21.9,,
1975-07-31,Caroline,CAR,,,,,,21.9,,
1975-08-31,Caroline,CAR,,,,,,21.9,,
1975-09-30,Caroline,CAR,,,,,,21.9,,
1975-10-31,Caroline,CAR,,,,,,21.9,,
1975-11-30,Caroline,CAR,,,,,,21.9,,
1975-12-31,Caroline,CAR,,,,,,21.9,,
1976-01-31,Caroline,CAR,,,,,,22.4,,
1976-02-29,Caroline,CAR,,,,,,22.4,,
1976-03-31,Caroline,CAR,,,,,,22.4,,
1976-04-30,Caroline,CAR,,,,,,22.4,,
1976-05-31,Caroline,CAR,,,,,,22.4,,
1976-06-30,Caroline,CAR,,,,,,22.4,,
1976-07-31,Caroline,CAR,,,,,,22.4,,
1976-08-31,Caroline,CAR,,,,,,22.4,,
1976-09-30,Caroline,CAR,,,,,,22.4,,
1976-10-31,Caroline,CAR,,,,,,22.4,,
1976-11-30,Caroline,CAR,,,,,,22.4,,
1976-12-31,Caroline,CAR,,,,,,22.4,,
1977-01-31,Caroline,CAR,,,,,,22.6,,
1977-02-28,Caroline,CAR,,,,,,22.6,,
1977-03-31,Caroline,CAR,,,,,,22.6,,
1977-04-30,Caroline,CAR,,,,,,22.6,,
1977-05-31,Caroline,CAR,,,,,,22.6,,
1977-06-30,Caroline,CAR,,,,,,22.6,,
1977-07-31,Caroline,CAR,,,,,,22.6,,
1977-08-31,Caroline,CAR,,,,,,22.6,,
1977-09-30,Caroline,CAR,,,,,,22.6,,
1977-10-31,Caroline,CAR,,,,,,22.6,,
1977-11-30,Caroline,CAR,,,,,,22.6,,
1977-12-31,Caroline,CAR,,,,,,22.6,,
1978-01-31,Caroline,CAR,,,,,,23.1,,
1978-02-28,Caroline,CAR,,,,,,23.1,,
1978-03-31,Caroline,CAR,,,,,,23.1,,
1978-04-30,Caroline,CAR,,,,,,23.1,,
1978-05-31,Caroline,CAR,,,,,,23.1,,
1978-06-30,Caroline,CAR,,,,,,23.1,,
1978-07-31,Caroline,CAR,,,,,,23.1,,
1978-08-31,Caroline,CAR,,,,,,23.1,,
1978-09-30,Caroline,CAR,,,,,,23.1,,
1978-10-31,Caroline,CAR,,,,,,23.1,,
1978-11-30,Caroline,CAR,,,,,,23.1,,
1978-12-31,Caroline,CAR,,,,,,23.1,,
1979-01-31,Caroline,CAR,,,,,,23.1,,
1979-02-28,Caroline,CAR,,,,,,23.1,,
1979-03-31,Caroline,CAR,,,,,,23.1,,
1979-04-30,Caroline,CAR,,,,,,23.1,,
1979-05-31,Caroline,CAR,,,,,,23.1,,
1979-06-30,Caroline,CAR,,,,,,23.1,,
1979-07-31,Caroline,CAR,,,,,,23.1,,
1979-08-31,Caroline,CAR,,,,,,23.1,,
1979-09-30,Caroline,CAR,,,,,,23.1,,
1979-10-31,Caroline,CAR,,,,,,23.1,,
1979-11-30,Caroline,CAR,,,,,,23.1,,
1979-12-31,Caroline,CAR,,,,,,23.1,,
1980-01-31,Caroline,CAR,,,,,,23.143,,
1980-02-29,Caroline,CAR,,,,,,23.143,,
1980-03-31,Caroline,CAR,,,,,,23.143,,
1980-04-30,Caroline,CAR,,,,,,23.143,,
1980-05-31,Caroline,CAR,,,,,,23.143,,
1980-06-30,Caroline,CAR,,,,,,23.143,,
1980-07-31,Caroline,CAR,,,,,,23.143,,
1980-08-31,Caroline,CAR,,,,,,23.143,,
1980-09-30,Caroline,CAR,,,,,,23.143,,
1980-10-31,Caroline,CAR,,,,,,23.143,,
1980-11-30,Caroline,CAR,,,,,,23.143,,
1980-12-31,Caroline,CAR,,,,,,23.143,,
1981-01-31,Caroline,CAR,,,,,,23.407,,
1981-02-28,Caroline,CAR,,,,,,23.407,,
1981-03-31,Caroline,CAR,,,,,,23.407,,
1981-04-30,Caroline,CAR,,,,,,23.407,,
1981-05-31,Caroline,CAR,,,,,,23.407,,
1981-06-30,Caroline,CAR,,,,,,23.407,,
1981-07-31,Caroline,CAR,,,,,,23.407,,
1981-08-31,Caroline,CAR,,,,,,23.407,,
1981-09-30,Caroline,CAR,,,,,,23.407,,
1981-10-31,Caroline,CAR,,,,,,23.407,,
1981-11-30,Caroline,CAR,,,,,,23.407,,
1981-12-31,Caroline,CAR,,,,,,23.407,,
1982-01-31,Caroline,CAR,,,,,,23.615,,
1982-02-28,Caroline,CAR,,,,,,23.615,,
1982-03-31,Caroline,CAR,,,,,,23.615,,
1982-04-30,Caroline,CAR,,,,,,23.615,,
1982-05-31,Caroline,CAR,,,,,,23.615,,
1982-06-30,Caroline,CAR,,,,,,23.615,,
1982-07-31,Caroline,CAR,,,,,,23.615,,
1982-08-31,Caroline,CAR,,,,,,23.615,,
1982-09-30,Caroline,CAR,,,,,,23.615,,
1982-10-31,Caroline,CAR,,,,,,23.615,,
1982-11-30,Caroline,CAR,,,,,,23.615,,
1982-12-31,Caroline,CAR,,,,,,23.615,,
1983-01-31,Caroline,CAR,,,,,,23.775,,
1983-02-28,Caroline,CAR,,,,,,23.775,,
1983-03-31,Caroline,CAR,,,,,,23.775,,
1983-04-30,Caroline,CAR,,,,,,23.775,,
1983-05-31,Caroline,CAR,,,,,,23.775,,
1983-06-30,Caroline,CAR,,,,,,23.775,,
1983-07-31,Caroline,CAR,,,,,,23.775,,
1983-08-31,Caroline,CAR,,,,,,23.775,,
1983-09-30,Caroline,CAR,,,,,,23.775,,
1983-10-31,Caroline,CAR,,,,,,23.775,,
1983-11-30,Caroline,CAR,,,,,,23.775,,
1983-12-31,Caroline,CAR,,,,,,23.775,,
1984-01-31,Caroline,CAR,,,,,,24.107,,
1984-02-29,Caroline,CAR,,,,,,24.107,,
1984-03-31,Caroline,CAR,,,,,,24.107,,
1984-04-30,Caroline,CAR,,,,,,24.107,,
1984-05-31,Caroline,CAR,,,,,,24.107,,
1984-06-30,Caroline,CAR,,,,,,24.107,,
1984-07-31,Caroline,CAR,,,,,,24.107,,
1984-08-31,Caroline,CAR,,,,,,24.107,,
1984-09-30,Caroline,CAR,,,,,,24.107,,
1984-10-31,Caroline,CAR,,,,,,24.107,,
1984-11-30,Caroline,CAR,,,,,,24.107,,
1984-12-31,Caroline,CAR,,,,,,24.107,,
1985-01-31,Caroline,CAR,,,,,,24.441,,
1985-02-28,Caroline,CAR,,,,,,24.441,,
1985-03-31,Caroline,CAR,,,,,,24.441,,
1985-04-30,Caroline,CAR,,,,,,24.441,,
1985-05-31,Caroline,CAR,,,,,,24.441,,
1985-06-30,Caroline,CAR,,,,,,24.441,,
1985-07-31,Caroline,CAR,,,,,,24.441,,
1985-08-31,Caroline,CAR,,,,,,24.441,,
1985-09-30,Caroline,CAR,,,,,,24.441,,
1985-10-31,Caroline,CAR,,,,,,24.441,,
1985-11-30,Caroline,CAR,,,,,,24.441,,
1985-12-31,Caroline,CAR,,,,,,24.441,,
1986-01-31,Caroline,CAR,,,,,,24.707,,
1986-02-28,Caroline,CAR,,,,,,24.707,,
1986-03-31,Caroline,CAR,,,,,,24.707,,
1986-04-30,Caroline,CAR,,,,,,24.707,,
1986-05-31,Caroline,CAR,,,,,,24.707,,
1986-06-30,Caroline,CAR,,,,,,24.707,,
1986-07-31,Caroline,CAR,,,,,,24.707,,
1986-08-31,Caroline,CAR,,,,,,24.707,,
1986-09-30,Caroline,CAR,,,,,,24.707,,
1986-10-31,Caroline,CAR,,,,,,24.707,,
1986-11-30,Caroline,CAR,,,,,,24.707,,
1986-12-31,Caroline,CAR,,,,,,24.707,,
1987-01-31,Caroline,CAR,,,,,,25.241,,
1987-02-28,Caroline,CAR,,,,,,25.241,,
1987-03-31,Caroline,CAR,,,,,,25.241,,
1987-04-30,Caroline,CAR,,,,,,25.241,,
1987-05-31,Caroline,CAR,,,,,,25.241,,
1987-06-30,Caroline,CAR,,,,,,25.241,,
1987-07-31,Caroline,CAR,,,,,,25.241,,
1987-08-31,Caroline,CAR,,,,,,25.241,,
1987-09-30,Caroline,CAR,,,,,,25.241,,
1987-10-31,Caroline,CAR,,,,,,25.241,,
1987-11-30,Caroline,CAR,,,,,,25.241,,
1987-12-31,Caroline,CAR,,,,,,25.241,,
1988-01-31,Caroline,CAR,,,,,,25.997,,
1988-02-29,Caroline,CAR,,,,,,25.997,,
1988-03-31,Caroline,CAR,,,,,,25.997,,
1988-04-30,Caroline,CAR,,,,,,25.997,,
1988-05-31,Caroline,CAR,,,,,,25.997,,
1988-06-30,Caroline,CAR,,,,,,25.997,,
1988-07-31,Caroline,CAR,,,,,,25.997,,
1988-08-31,Caroline,CAR,,,,,,25.997,,
1988-09-30,Caroline,CAR,,,,,,25.997,,
1988-10-31,Caroline,CAR,,,,,,25.997,,
1988-11-30,Caroline,CAR,,,,,,25.997,,
1988-12-31,Caroline,CAR,,,,,,25.997,,
1989-01-31,Caroline,CAR,,,11.1,,,26.664,,
1989-02-28,Caroline,CAR,,,11.1,,,26.664,,
1989-03-31,Caroline,CAR,,,11.1,,,26.664,,
1989-04-30,Caroline,CAR,,,11.1,,,26.664,,
1989-05-31,Caroline,CAR,,,11.1,,,26.664,,
1989-06-30,Caroline,CAR,,,11.1,,,26.664,,
1989-07-31,Caroline,CAR,,,11.1,,,26.664,,
1989-08-31,Caroline,CAR,,,11.1,,,26.664,,
1989-09-30,Caroline,CAR,,,11.1,,,26.664,,
1989-10-31,Caroline,CAR,,,11.1,,,26.664,,
1989-11-30,Caroline,CAR,,,11.1,,,26.664,,
1989-12-31,Caroline,CAR,,,11.1,,,26.664,,
1990-01-31,Caroline,CAR,,13536.0,,213.0,,27.125,730.0,5.4
1990-02-28,Caroline,CAR,,13527.0,,213.0,,27.125,675.0,5.0
1990-03-31,Caroline,CAR,,13632.0,,213.0,,27.125,546.0,4.0
1990-04-30,Caroline,CAR,,13722.0,,213.0,,27.125,543.0,4.0
1990-05-31,Caroline,CAR,,13998.0,,213.0,,27.125,525.0,3.8
1990-06-30,Caroline,CAR,,14125.0,,213.0,,27.125,523.0,3.7
1990-07-31,Caroline,CAR,,14613.0,,213.0,,27.125,532.0,3.6
1990-08-31,Caroline,CAR,,14329.0,,213.0,,27.125,518.0,3.6
1990-09-30,Caroline,CAR,,14024.0,,213.0,,27.125,501.0,3.6
1990-10-31,Caroline,CAR,,14020.0,,213.0,,27.125,570.0,4.1
1990-11-30,Caroline,CAR,,13867.0,,213.0,,27.125,732.0,5.3
1990-12-31,Caroline,CAR,,13791.0,,213.0,,27.125,746.0,5.4
1991-01-31,Caroline,CAR,79.04,13864.0,,201.0,,27.376,1238.0,8.9
1991-02-28,Caroline,CAR,79.04,13741.0,,201.0,,27.376,1239.0,9.0
1991-03-31,Caroline,CAR,79.04,13938.0,,201.0,,27.376,1136.0,8.2
1991-04-30,Caroline,CAR,79.04,14103.0,,201.0,,27.376,967.0,6.9
1991-05-31,Caroline,CAR,79.04,14111.0,,201.0,,27.376,924.0,6.5
1991-06-30,Caroline,CAR,79.04,14506.0,,201.0,,27.376,1164.0,8.0
1991-07-31,Caroline,CAR,79.04,14626.0,,201.0,,27.376,846.0,5.8
1991-08-31,Caroline,CAR,79.04,14476.0,,201.0,,27.376,772.0,5.3
1991-09-30,Caroline,CAR,79.04,14082.0,,201.0,,27.376,742.0,5.3
1991-10-31,Caroline,CAR,79.04,14096.0,,201.0,,27.376,847.0,6.0
1991-11-30,Caroline,CAR,79.04,13985.0,,201.0,,27.376,874.0,6.2
1991-12-31,Caroline,CAR,79.04,13768.0,,201.0,,27.376,909.0,6.6
1992-01-31,Caroline,CAR,77.34,14471.0,,262.0,,27.876,1437.0,9.9
1992-02-29,Caroline,CAR,77.34,14418.0,,262.0,,27.876,1532.0,10.6
1992-03-31,Caroline,CAR,77.34,14951.0,,262.0,,27.876,1446.0,9.7
1992-04-30,Caroline,CAR,77.34,14727.0,,262.0,,27.876,1239.0,8.4
1992-05-31,Caroline,CAR,77.34,14766.0,,262.0,,27.876,1141.0,7.7
1992-06-30,Caroline,CAR,77.34,15171.0,,262.0,,27.876,1240.0,8.2
1992-07-31,Caroline,CAR,77.34,15725.0,,262.0,,27.876,1179.0,7.5
1992-08-31,Caroline,CAR,77.34,15606.0,,262.0,,27.876,1208.0,7.7
1992-09-30,Caroline,CAR,77.34,15010.0,,262.0,,27.876,1057.0,7.0
1992-10-31,Caroline,CAR,77.34,14717.0,,262.0,,27.876,970.0,6.6
1992-11-30,Caroline,CAR,77.34,14536.0,,262.0,,27.876,988.0,6.8
1992-12-31,Caroline,CAR,77.34,14176.0,,262.0,,27.876,967.0,6.8
1993-01-31,Caroline,CAR,82.23,14411.0,11.6,217.0,,28.221,1370.0,9.5
1993-02-28,Caroline,CAR,82.23,14687.0,11.6,217.0,,28.221,1590.0,10.8
1993-03-31,Caroline,CAR,82.23,14935.0,11.6,217.0,,28.221,1445.0,9.7
1993-04-30,Caroline,CAR,82.23,15050.0,11.6,217.0,,28.221,1292.0,8.6
1993-05-31,Caroline,CAR,82.23,15192.0,11.6,217.0,,28.221,1239.0,8.2
1993-06-30,Caroline,CAR,82.23,16069.0,11.6,217.0,,28.221,1242.0,7.7
1993-07-31,Caroline,CAR,82.23,15798.0,11.6,217.0,,28.221,1039.0,6.6
1993-08-31,Caroline,CAR,82.23,15567.0,11.6,217.0,,28.221,1014.0,6.5
1993-09-30,Caroline,CAR,82.23,15171.0,11.6,217.0,,28.221,948.0,6.2
1993-10-31,Caroline,CAR,82.23,15129.0,11.6,217.0,,28.221,973.0,6.4
1993-11-30,Caroline,CAR,82.23,15076.0,11.6,217.0,,28.221,959.0,6.4
1993-12-31,Caroline,CAR,82.23,14860.0,11.6,217.0,,28.221,785.0,5.3
1994-01-31,Caroline,CAR,84.27,14413.0,,166.0,,28.645,1051.0,7.3
1994-02-28,Caroline,CAR,84.27,14512.0,,166.0,,28.645,1146.0,7.9
1994-03-31,Caroline,CAR,84.27,15144.0,,166.0,,28.645,1080.0,7.1
1994-04-30,Caroline,CAR,84.27,14791.0,,166.0,,28.645,899.0,6.1
1994-05-31,Caroline,CAR,84.27,15000.0,,166.0,,28.645,809.0,5.4
1994-06-30,Caroline,CAR,84.27,15214.0,,166.0,,28.645,736.0,4.8
1994-07-31,Caroline,CAR,84.27,15710.0,,166.0,,28.645,667.0,4.2
1994-08-31,Caroline,CAR,84.27,15540.0,,166.0,,28.645,553.0,3.6
1994-09-30,Caroline,CAR,84.27,15155.0,,166.0,,28.645,466.0,3.1
1994-10-31,Caroline,CAR,84.27,14994.0,,166.0,,28.645,490.0,3.3
1994-11-30,Caroline,CAR,84.27,15096.0,,166.0,,28.645,499.0,3.3
1994-12-31,Caroline,CAR,84.27,14965.0,,166.0,,28.645,544.0,3.6
1995-01-31,Caroline,CAR,82.16,14951.0,11.8,147.0,,28.947,900.0,6.0
1995-02-28,Caroline,CAR,82.16,15076.0,11.8,147.0,,28.947,1063.0,7.1
1995-03-31,Caroline,CAR,82.16,15572.0,11.8,147.0,,28.947,1004.0,6.4
1995-04-30,Caroline,CAR,82.16,15230.0,11.8,147.0,,28.947,875.0,5.7
1995-05-31,Caroline,CAR,82.16,15211.0,11.8,147.0,,28.947,879.0,5.8
1995-06-30,Caroline,CAR,82.16,15418.0,11.8,147.0,,28.947,707.0,4.6
1995-07-31,Caroline,CAR,82.16,16380.0,11.8,147.0,,28.947,988.0,6.0
1995-08-31,Caroline,CAR,82.16,16192.0,11.8,147.0,,28.947,748.0,4.6
1995-09-30,Caroline,CAR,82.16,15676.0,11.8,147.0,,28.947,746.0,4.8
1995-10-31,Caroline,CAR,82.16,15421.0,11.8,147.0,,28.947,588.0,3.8
1995-11-30,Caroline,CAR,82.16,15526.0,11.8,147.0,,28.947,692.0,4.5
1995-12-31,Caroline,CAR,82.16,15194.0,11.8,147.0,,28.947,748.0,4.9
1996-01-31,Caroline,CAR,86.97,15438.0,,173.0,,29.172,1331.0,8.6
1996-02-29,Caroline,CAR,86.97,15006.0,,173.0,,29.172,1171.0,7.8
1996-03-31,Caroline,CAR,86.97,15315.0,,173.0,,29.172,1230.0,8.0
1996-04-30,Caroline,CAR,86.97,15144.0,,173.0,,29.172,988.0,6.5
1996-05-31,Caroline,CAR,86.97,15657.0,,173.0,,29.172,989.0,6.3
1996-06-30,Caroline,CAR,86.97,16010.0,,173.0,,29.172,899.0,5.6
1996-07-31,Caroline,CAR,86.97,16626.0,,173.0,,29.172,966.0,5.8
1996-08-31,Caroline,CAR,86.97,16423.0,,173.0,,29.172,745.0,4.5
1996-09-30,Caroline,CAR,86.97,16130.0,,173.0,,29.172,659.0,4.1
1996-10-31,Caroline,CAR,86.97,16118.0,,173.0,,29.172,665.0,4.1
1996-11-30,Caroline,CAR,86.97,15947.0,,173.0,,29.172,736.0,4.6
1996-12-31,Caroline,CAR,86.97,15700.0,,173.0,,29.172,793.0,5.1
1997-01-31,Caroline,CAR,89.02,15737.0,12.8,167.0,,29.552,1095.0,7.0
1997-02-28,Caroline,CAR,89.02,15587.0,12.8,167.0,,29.552,1149.0,7.4
1997-03-31,Caroline,CAR,89.02,15855.0,12.8,167.0,,29.552,986.0,6.2
1997-04-30,Caroline,CAR,89.02,16028.0,12.8,167.0,,29.552,877.0,5.5
1997-05-31,Caroline,CAR,89.02,16320.0,12.8,167.0,,29.552,834.0,5.1
1997-06-30,Caroline,CAR,89.02,16255.0,12.8,167.0,,29.552,702.0,4.3
1997-07-31,Caroline,CAR,89.02,16695.0,12.8,167.0,,29.552,799.0,4.8
1997-08-31,Caroline,CAR,89.02,16343.0,12.8,167.0,,29.552,623.0,3.8
1997-09-30,Caroline,CAR,89.02,16002.0,12.8,167.0,,29.552,618.0,3.9
1997-10-31,Caroline,CAR,89.02,16178.0,12.8,167.0,,29.552,659.0,4.1
1997-11-30,Caroline,CAR,89.02,15880.0,12.8,167.0,,29.552,622.0,3.9
1997-12-31,Caroline,CAR,89.02,15683.0,12.8,167.0,,29.552,646.0,4.1
1998-01-31,Caroline,CAR,92.95,15893.0,12.0,177.0,,29.576,1006.0,6.3
1998-02-28,Caroline,CAR,92.95,15765.0,12.0,177.0,,29.576,817.0,5.2
1998-03-31,Caroline,CAR,92.95,15997.0,12.0,177.0,,29.576,837.0,5.2
1998-04-30,Caroline,CAR,92.95,15835.0,12.0,177.0,,29.576,531.0,3.4
1998-05-31,Caroline,CAR,92.95,16170.0,12.0,177.0,,29.576,625.0,3.9
1998-06-30,Caroline,CAR,92.95,16217.0,12.0,177.0,,29.576,623.0,3.8
1998-07-31,Caroline,CAR,92.95,16767.0,12.0,177.0,,29.576,596.0,3.6
1998-08-31,Caroline,CAR,92.95,16346.0,12.0,177.0,,29.576,608.0,3.7
1998-09-30,Caroline,CAR,92.95,16246.0,12.0,177.0,,29.576,627.0,3.9
1998-10-31,Caroline,CAR,92.95,16138.0,12.0,177.0,,29.576,573.0,3.6
1998-11-30,Caroline,CAR,92.95,16120.0,12.0,177.0,,29.576,557.0,3.5
1998-12-31,Caroline,CAR,92.95,15807.0,12.0,177.0,,29.576,505.0,3.2
1999-01-31,Caroline,CAR,95.47,15828.0,10.2,199.0,,29.61,696.0,4.4
1999-02-28,Caroline,CAR,95.47,15957.0,10.2,199.0,,29.61,775.0,4.9
1999-03-31,Caroline,CAR,95.47,15920.0,10.2,199.0,,29.61,638.0,4.0
1999-04-30,Caroline,CAR,95.47,15913.0,10.2,199.0,,29.61,425.0,2.7
1999-05-31,Caroline,CAR,95.47,15831.0,10.2,199.0,,29.61,450.0,2.8
1999-06-30,Caroline,CAR,95.47,16296.0,10.2,199.0,,29.61,484.0,3.0
1999-07-31,Caroline,CAR,95.47,16293.0,10.2,199.0,,29.61,480.0,2.9
1999-08-31,Caroline,CAR,95.47,16087.0,10.2,199.0,,29.61,470.0,2.9
1999-09-30,Caroline,CAR,95.47,15631.0,10.2,199.0,,29.61,403.0,2.6
1999-10-31,Caroline,CAR,95.47,15592.0,10.2,199.0,,29.61,410.0,2.6
1999-11-30,Caroline,CAR,95.47,15620.0,10.2,199.0,,29.61,457.0,2.9
1999-12-31,Caroline,CAR,95.47,15441.0,10.2,199.0,,29.61,383.0,2.5
2000-01-31,Caroline,CAR,100.0,15463.0,10.4,154.0,,29.79,571.0,3.7
2000-02-29,Caroline,CAR,100.0,15444.0,10.4,154.0,,29.79,686.0,4.4
2000-03-31,Caroline,CAR,100.0,15311.0,10.4,154.0,,29.79,603.0,3.9
2000-04-30,Caroline,CAR,100.0,15313.0,10.4,154.0,,29.79,525.0,3.4
2000-05-31,Caroline,CAR,100.0,15163.0,10.4,154.0,,29.79,561.0,3.7
2000-06-30,Caroline,CAR,100.0,15594.0,10.4,154.0,,29.79,574.0,3.7
2000-07-31,Caroline,CAR,100.0,15757.0,10.4,154.0,,29.79,571.0,3.6
2000-08-31,Caroline,CAR,100.0,15335.0,10.4,154.0,,29.79,573.0,3.7
2000-09-30,Caroline,CAR,100.0,15163.0,10.4,154.0,,29.79,497.0,3.3
2000-10-31,Caroline,CAR,100.0,15165.0,10.4,154.0,,29.79,487.0,3.2
2000-11-30,Caroline,CAR,100.0,15295.0,10.4,154.0,,29.79,512.0,3.3
2000-12-31,Caroline,CAR,100.0,15361.0,10.4,154.0,,29.79,495.0,3.2
2001-01-31,Caroline,CAR,105.41,15508.0,10.0,176.0,766703.0,29.866,771.0,5.0
2001-02-28,Caroline,CAR,105.41,15517.0,10.0,176.0,766703.0,29.866,826.0,5.3
2001-03-31,Caroline,CAR,105.41,15404.0,10.0,176.0,766703.0,29.866,811.0,5.3
2001-04-30,Caroline,CAR,105.41,15341.0,10.0,176.0,766703.0,29.866,690.0,4.5
2001-05-31,Caroline,CAR,105.41,15266.0,10.0,176.0,766703.0,29.866,666.0,4.4
2001-06-30,Caroline,CAR,105.41,15599.0,10.0,176.0,766703.0,29.866,753.0,4.8
2001-07-31,Caroline,CAR,105.41,15732.0,10.0,176.0,766703.0,29.866,725.0,4.6
2001-08-31,Caroline,CAR,105.41,15584.0,10.0,176.0,766703.0,29.866,711.0,4.6
2001-09-30,Caroline,CAR,105.41,15601.0,10.0,176.0,766703.0,29.866,663.0,4.2
2001-10-31,Caroline,CAR,105.41,15783.0,10.0,176.0,766703.0,29.866,739.0,4.7
2001-11-30,Caroline,CAR,105.41,15511.0,10.0,176.0,766703.0,29.866,757.0,4.9
2001-12-31,Caroline,CAR,105.41,15593.0,10.0,176.0,766703.0,29.866,733.0,4.7
2002-01-31,Caroline,CAR,114.86,15783.0,10.4,174.0,774406.0,30.14,886.0,5.6
2002-02-28,Caroline,CAR,114.86,15831.0,10.4,174.0,774406.0,30.14,866.0,5.5
2002-03-31,Caroline,CAR,114.86,15954.0,10.4,174.0,774406.0,30.14,798.0,5.0
2002-04-30,Caroline,CAR,114.86,15733.0,10.4,174.0,774406.0,30.14,708.0,4.5
2002-05-31,Caroline,CAR,114.86,15648.0,10.4,174.0,774406.0,30.14,687.0,4.4
2002-06-30,Caroline,CAR,114.86,15948.0,10.4,174.0,774406.0,30.14,771.0,4.8
2002-07-31,Caroline,CAR,114.86,16106.0,10.4,174.0,774406.0,30.14,713.0,4.4
2002-08-31,Caroline,CAR,114.86,15772.0,10.4,174.0,774406.0,30.14,690.0,4.4
2002-09-30,Caroline,CAR,114.86,15870.0,10.4,174.0,774406.0,30.14,606.0,3.8
2002-10-31,Caroline,CAR,114.86,16084.0,10.4,174.0,774406.0,30.14,610.0,3.8
2002-11-30,Caroline,CAR,114.86,15954.0,10.4,174.0,774406.0,30.14,716.0,4.5
2002-12-31,Caroline,CAR,114.86,15836.0,10.4,174.0,774406.0,30.14,718.0,4.5
2003-01-31,Caroline,CAR,122.73,15602.0,10.6,260.0,854833.0,30.672,853.0,5.5
2003-02-28,Caroline,CAR,122.73,15280.0,10.6,260.0,854833.0,30.672,885.0,5.8
2003-03-31,Caroline,CAR,122.73,15275.0,10.6,260.0,854833.0,30.672,847.0,5.5
2003-04-30,Caroline,CAR,122.73,15305.0,10.6,260.0,854833.0,30.672,749.0,4.9
