series_id,year,month,date,value,footnotes
LAUCN240050000000006,2014,December,2014-12-01,444108,
LAUCN240050000000006,2014,November,2014-11-01,445518,
LAUCN240050000000006,2014,October,2014-10-01,446748,
LAUCN240050000000006,2014,September,2014-09-01,443135,
LAUCN240050000000006,2014,August,2014-08-01,446676,
LAUCN240050000000006,2014,July,2014-07-01,450447,
LAUCN240050000000006,2014,June,2014-06-01,448216,
LAUCN240050000000006,2014,May,2014-05-01,444429,
LAUCN240050000000006,2014,April,2014-04-01,442131,
LAUCN240050000000006,2014,March,2014-03-01,442835,
LAUCN240050000000006,2014,February,2014-02-01,439161,
LAUCN240050000000006,2014,January,2014-01-01,438038,
LAUCN240050000000006,2013,December,2013-12-01,440151,
LAUCN240050000000006,2013,November,2013-11-01,442056,
LAUCN240050000000006,2013,October,2013-10-01,442546,
LAUCN240050000000006,2013,September,2013-09-01,443217,
LAUCN240050000000006,2013,August,2013-08-01,444945,
LAUCN240050000000006,2013,July,2013-07-01,450181,
LAUCN240050000000006,2013,June,2013-06-01,450042,
LAUCN240050000000006,2013,May,2013-05-01,446245,
LAUCN240050000000006,2013,April,2013-04-01,444096,
LAUCN240050000000006,2013,March,2013-03-01,445300,
LAUCN240050000000006,2013,February,2013-02-01,443390,
LAUCN240050000000006,2013,January,2013-01-01,443831,
LAUCN240050000000006,2012,December,2012-12-01,444449,
LAUCN240050000000006,2012,November,2012-11-01,443542,
LAUCN240050000000006,2012,October,2012-10-01,445948,
LAUCN240050000000006,2012,September,2012-09-01,441548,
LAUCN240050000000006,2012,August,2012-08-01,442802,
LAUCN240050000000006,2012,July,2012-07-01,446953,
LAUCN240050000000006,2012,June,2012-06-01,444355,
LAUCN240050000000006,2012,May,2012-05-01,440205,
LAUCN240050000000006,2012,April,2012-04-01,437886,
LAUCN240050000000006,2012,March,2012-03-01,439646,
LAUCN240050000000006,2012,February,2012-02-01,437227,
LAUCN240050000000006,2012,January,2012-01-01,436087,
LAUCN240050000000006,2011,December,2011-12-01,438139,
LAUCN240050000000006,2011,November,2011-11-01,437753,
LAUCN240050000000006,2011,October,2011-10-01,438786,
LAUCN240050000000006,2011,September,2011-09-01,435606,
LAUCN240050000000006,2011,August,2011-08-01,437349,
LAUCN240050000000006,2011,July,2011-07-01,439920,
LAUCN240050000000006,2011,June,2011-06-01,438633,
LAUCN240050000000006,2011,May,2011-05-01,435653,
LAUCN240050000000006,2011,April,2011-04-01,434145,
LAUCN240050000000006,2011,March,2011-03-01,434809,
LAUCN240050000000006,2011,February,2011-02-01,431103,
LAUCN240050000000006,2011,January,2011-01-01,431375,
